;Player_Name;Player_id;Position;Team;Season_id;Season_name;Yellow_Cards;Red_Cards;Field Position
1689;Morisi, Luca;sr:player:504718;C;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1690;Morisi, Luca;sr:player:504718;C;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1691;Morisi, Luca;sr:player:504718;C;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1692;Morisi, Luca;sr:player:504718;C;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1693;Morisi, Luca;sr:player:504718;C;Italy;sr:season:45148;European Cup 17/18;0;0;Back
1694;Morisi, Luca;sr:player:504718;C;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1695;Morisi, Luca;sr:player:504718;C;Italy;sr:season:59616;World Cup 2019;0;0;Back
1696;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1697;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:11032;Six Nations 2016;0;0;Back
1698;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1699;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1700;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1701;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1702;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1703;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1704;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:59616;World Cup 2019;0;0;Back
1705;Padovani, Edoardo;sr:player:502648;W;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1706;Zani, Federico;sr:player:501134;PR;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1707;Zani, Federico;sr:player:501134;PR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1708;Zani, Federico;sr:player:501134;PR;Italy;sr:season:45148;European Cup 17/18;1;0;Forward
1709;Zani, Federico;sr:player:501134;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1710;Zani, Federico;sr:player:501134;PR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1711;Zani, Federico;sr:player:501134;PR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1712;Zani, Federico;sr:player:501134;PR;Italy;sr:season:68606;European Cup 19/20;0;0;Forward
1713;Sisi, David;sr:player:498730;L;Italy;sr:season:33375;English Premiership 16/17;0;0;Forward
1714;Sisi, David;sr:player:498730;L;Italy;sr:season:44378;Pro 14 17/18;1;0;Forward
1715;Sisi, David;sr:player:498730;L;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1716;Sisi, David;sr:player:498730;L;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1717;Sisi, David;sr:player:498730;L;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1718;Sisi, David;sr:player:498730;L;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1719;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:10844;Pro 12 15/16;1;0;Forward
1720;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:33555;Pro 12 16/17;3;0;Forward
1721;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:35125;European Cup 16/17;1;1;Forward
1722;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1723;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:55971;Pro 14 18/19;1;0;Forward
1724;Fabiani, Oliviero;sr:player:497856;HO;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1725;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:10844;Pro 12 15/16;2;0;Forward
1726;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:11032;Six Nations 2016;0;0;Forward
1727;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:33555;Pro 12 16/17;0;0;Forward
1728;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:35125;European Cup 16/17;0;0;Forward
1729;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:36632;Six Nations 2017;1;0;Forward
1730;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1731;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1732;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1733;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1734;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:59616;World Cup 2019;0;1;Forward
1735;Lovotti, Andrea;sr:player:497568;PR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1736;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1737;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:33555;Pro 12 16/17;0;0;Forward
1738;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1739;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1740;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1741;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1742;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1743;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1744;Quaglio, Nicola;sr:player:492348;PR;Italy;sr:season:68606;European Cup 19/20;1;0;Forward
1745;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1746;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1747;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1748;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:45148;European Cup 17/18;0;0;Back
1749;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:45972;Six Nations 2018;1;0;Back
1750;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:55971;Pro 14 18/19;1;0;Back
1751;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:59616;World Cup 2019;0;0;Back
1752;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1753;Benvenuti, Tommaso;sr:player:481242;W;Italy;sr:season:68606;European Cup 19/20;0;0;Back
1754;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1755;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1756;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:10289;European Cup 15/16;0;0;Back
1757;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1758;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:44378;Pro 14 17/18;1;0;Back
1759;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:45148;European Cup 17/18;0;0;Back
1760;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1761;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:59616;World Cup 2019;0;0;Back
1762;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1763;Hayward, Jayden;sr:player:474312;FB;Italy;sr:season:68606;European Cup 19/20;0;0;Back
1764;Budd, Dean;sr:player:463080;L;Italy;sr:season:10844;Pro 12 15/16;1;1;Forward
1765;Budd, Dean;sr:player:463080;L;Italy;sr:season:33555;Pro 12 16/17;0;0;Forward
1766;Budd, Dean;sr:player:463080;L;Italy;sr:season:44378;Pro 14 17/18;1;0;Forward
1767;Budd, Dean;sr:player:463080;L;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1768;Budd, Dean;sr:player:463080;L;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1769;Budd, Dean;sr:player:463080;L;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1770;Budd, Dean;sr:player:463080;L;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1771;Budd, Dean;sr:player:463080;L;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1772;Budd, Dean;sr:player:463080;L;Italy;sr:season:68606;European Cup 19/20;0;0;Forward
1773;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:10620;English Premiership 15/16;1;0;Back
1774;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1775;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:44378;Pro 14 17/18;1;0;Back
1776;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:45148;European Cup 17/18;0;0;Back
1777;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1778;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1779;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:59616;World Cup 2019;0;0;Back
1780;Tebaldi, Tito;sr:player:460468;SH;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1781;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:10277;World Cup 2015;0;0;Forward
1782;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1783;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:11032;Six Nations 2016;0;0;Forward
1784;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:10289;European Cup 15/16;0;0;Forward
1785;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:33555;Pro 12 16/17;0;0;Forward
1786;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1787;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1788;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1789;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1790;Zanni, Alessandro;sr:player:450864;L;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1791;Riccioni, Marco;sr:player:942226;PR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1792;Riccioni, Marco;sr:player:942226;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1793;Riccioni, Marco;sr:player:942226;PR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1794;Riccioni, Marco;sr:player:942226;PR;Italy;sr:season:68606;European Cup 19/20;0;0;Forward
